loss,accuracy,val_loss,val_accuracy
3.4745535850524902,0.7039294242858887,2.3883087635040283,0.8705333471298218
1.566205382347107,0.9067529439926147,1.0317353010177612,0.9002666473388672
0.5819318294525146,0.9477646946907043,0.5394726991653442,0.9078666567802429
0.24117518961429596,0.9686588048934937,0.41618746519088745,0.9067999720573425
0.12580662965774536,0.9790117740631104,0.3894229233264923,0.9082666635513306
0.07551813125610352,0.9859058856964111,0.37866657972335815,0.909333348274231
0.05145448073744774,0.9896941184997559,0.3941376805305481,0.9094666838645935
0.03911922127008438,0.9915058612823486,0.40484684705734253,0.9103999733924866
0.029029762372374535,0.9938117861747742,0.4161823093891144,0.9105333089828491
