loss,accuracy,val_loss,val_accuracy
0.20764479041099548,0.9459529519081116,0.3548700511455536,0.902400016784668
0.10330604016780853,0.9726588129997253,0.37099698185920715,0.9038666486740112
0.06670045852661133,0.9818353056907654,0.42582425475120544,0.8945333361625671
0.05147157236933708,0.9851999878883362,0.42325466871261597,0.8984000086784363
