loss,accuracy,val_loss,val_accuracy
1.3711897134780884,0.8198989629745483,0.504623293876648,0.871999979019165
0.2664755880832672,0.9288889169692993,0.41423630714416504,0.8920000195503235
0.1568576842546463,0.9573737382888794,0.4862658977508545,0.8679999709129333
0.1118316650390625,0.96757572889328,0.45973458886146545,0.8700000047683716
