loss,accuracy,precision,recall,auc,val_loss,val_accuracy,val_precision,val_recall,val_auc
3.809311628341675,0.2843799889087677,0.787673830986023,0.12346000224351883,0.8601188659667969,3.0453171730041504,0.44290000200271606,0.9508506655693054,0.0502999983727932,0.9430521130561829
2.557858467102051,0.4256500005722046,0.9037335515022278,0.12345000356435776,0.9470152258872986,2.25097918510437,0.5267999768257141,0.9277042150497437,0.1680999994277954,0.9708688855171204
1.9992494583129883,0.5113999843597412,0.8788161873817444,0.23532499372959137,0.9702104926109314,1.908393383026123,0.5625,0.9083884954452515,0.24690000712871552,0.9756683111190796
1.6868726015090942,0.562749981880188,0.8728877902030945,0.3163999915122986,0.978805661201477,1.727338433265686,0.5755000114440918,0.8872377872467041,0.304500013589859,0.9770859479904175
1.485254168510437,0.605774998664856,0.8716899752616882,0.38350000977516174,0.9830428957939148,1.6180661916732788,0.5874000191688538,0.8732894062995911,0.34459999203681946,0.9775742292404175
1.3612239360809326,0.6278499960899353,0.8676320910453796,0.4253999888896942,0.9852827787399292,1.5482505559921265,0.5935999751091003,0.8616780042648315,0.3799999952316284,0.9773401021957397
1.2481369972229004,0.6529750227928162,0.8693385720252991,0.4668999910354614,0.9872037172317505,1.503309726715088,0.5999000072479248,0.8475354909896851,0.4058000147342682,0.9766564965248108
1.159834623336792,0.6740999817848206,0.8671447038650513,0.4988250136375427,0.988346517086029,1.471115231513977,0.6008999943733215,0.8351282477378845,0.42649999260902405,0.9761197566986084
1.1013023853302002,0.6840500235557556,0.8664954900741577,0.5231249928474426,0.9895806312561035,1.4476993083953857,0.6046000123023987,0.8303167223930359,0.44040000438690186,0.9754748344421387
1.04840886592865,0.6984999775886536,0.8692286610603333,0.5473750233650208,0.9899291396141052,1.432618498802185,0.6057000160217285,0.8244690299034119,0.45419999957084656,0.9747995734214783
1.000452995300293,0.7091749906539917,0.8709988594055176,0.5639500021934509,0.9905778765678406,1.4215348958969116,0.6062999963760376,0.8241525292396545,0.4668000042438507,0.974346935749054
0.9569941163063049,0.7190999984741211,0.8711121082305908,0.5839499831199646,0.9914520978927612,1.4107335805892944,0.6114000082015991,0.8131605982780457,0.47699999809265137,0.9739852547645569
0.928199052810669,0.7258999943733215,0.8708376288414001,0.5936499834060669,0.9915434718132019,1.4022725820541382,0.6140999794006348,0.8097212910652161,0.48809999227523804,0.9726029634475708
0.893990695476532,0.7350999712944031,0.873222291469574,0.6093999743461609,0.9919573068618774,1.3968578577041626,0.6144999861717224,0.8060991764068604,0.4943000078201294,0.9721010327339172
0.8690283894538879,0.7407500147819519,0.8761968612670898,0.6199749708175659,0.9919672608375549,1.3946847915649414,0.6157000064849854,0.8031470775604248,0.5001999735832214,0.9714831113815308
0.8457940220832825,0.7455000281333923,0.874704897403717,0.6298750042915344,0.9923104643821716,1.3913929462432861,0.614300012588501,0.7971106767654419,0.5020999908447266,0.9716374278068542
0.8187546133995056,0.753600001335144,0.8777735829353333,0.6418499946594238,0.9928632378578186,1.392496943473816,0.6146000027656555,0.7940442562103271,0.5092999935150146,0.9699563384056091
0.8007235527038574,0.759024977684021,0.8780949115753174,0.6499000191688538,0.9930083751678467,1.3887556791305542,0.617900013923645,0.789264440536499,0.5160999894142151,0.969631016254425
0.7857123017311096,0.7602999806404114,0.8792503476142883,0.6567999720573425,0.9930260181427002,1.389487385749817,0.6172999739646912,0.790243923664093,0.5184000134468079,0.9692168235778809
0.7686440348625183,0.7669500112533569,0.8804445266723633,0.6635249853134155,0.9930566549301147,1.3930877447128296,0.6184999942779541,0.7843402624130249,0.5218999981880188,0.9677249193191528
0.747983992099762,0.7730000019073486,0.8844943046569824,0.6742500066757202,0.9935886859893799,1.3916857242584229,0.6186000108718872,0.783251941204071,0.5293999910354614,0.9671712517738342
0.7350237369537354,0.775950014591217,0.8828109502792358,0.6802499890327454,0.9933552145957947,1.3940194845199585,0.617900013923645,0.781300961971283,0.5273000001907349,0.9670448303222656
0.7169039845466614,0.7805749773979187,0.8849335312843323,0.6873499751091003,0.9939588904380798,1.394189476966858,0.6205999851226807,0.7798944711685181,0.5321999788284302,0.9667655229568481
