loss,accuracy,precision,recall,auc,val_loss,val_accuracy,val_precision,val_recall,val_auc
4.572098255157471,0.014100000262260437,0.0,0.0,0.5436598062515259,4.5236592292785645,0.017899999395012856,0.0,0.0,0.5962135791778564
4.527112007141113,0.01769999973475933,0.0,0.0,0.5959526896476746,4.465812683105469,0.02290000021457672,0.0,0.0,0.6345288753509521
4.461359977722168,0.023350000381469727,0.0,0.0,0.6308777332305908,4.381659984588623,0.02879999950528145,0.0,0.0,0.6667853593826294
4.406137943267822,0.027249999344348907,0.0,0.0,0.652714729309082,4.340476989746094,0.03269999846816063,0.0,0.0,0.6826947927474976
4.3657073974609375,0.031599998474121094,0.3333333432674408,2.499999936844688e-05,0.6702215075492859,4.283374309539795,0.04399999976158142,0.0,0.0,0.7005190849304199
4.303487300872803,0.03590000048279762,0.0,0.0,0.6957530379295349,4.148815631866455,0.04650000110268593,0.0,0.0,0.742871105670929
4.222584247589111,0.04227500036358833,0.0,0.0,0.7200078368186951,4.077616214752197,0.0560000017285347,0.1428571492433548,0.00019999999494757503,0.7579149007797241
4.145476341247559,0.051249999552965164,0.4000000059604645,9.999999747378752e-05,0.7411443591117859,3.9967143535614014,0.06840000301599503,0.0,0.0,0.7809320688247681
4.086506366729736,0.06024999916553497,0.5625,0.00022499999613501132,0.7548847198486328,3.875994920730591,0.08259999752044678,0.0,0.0,0.8016502261161804
4.0236287117004395,0.06870000064373016,0.4722222089767456,0.0008500000112690032,0.7694129943847656,3.7861626148223877,0.10270000249147415,0.8571428656578064,0.0012000000569969416,0.8175838589668274
4.027024745941162,0.07129999995231628,0.5409836173057556,0.0008249999955296516,0.7662038803100586,3.786219596862793,0.10580000281333923,0.4047619104385376,0.0034000000450760126,0.8170672655105591
3.9516379833221436,0.08089999854564667,0.5440000295639038,0.0017000000225380063,0.7819520831108093,3.814629316329956,0.10520000010728836,0.517241358757019,0.0044999998062849045,0.8124837279319763
3.877460479736328,0.09207499772310257,0.6009389758110046,0.0031999999191612005,0.7962636351585388,3.5793097019195557,0.13539999723434448,0.5106382966041565,0.009600000455975533,0.8460606336593628
3.795667886734009,0.10464999824762344,0.5804988741874695,0.006399999838322401,0.8089507222175598,3.5575714111328125,0.13570000231266022,0.6097561120986938,0.012500000186264515,0.8491940498352051
3.703339099884033,0.11739999800920486,0.6006441116333008,0.009325000457465649,0.8239334225654602,3.3777616024017334,0.16500000655651093,0.6296296119689941,0.020400000736117363,0.8696511387825012
3.6214210987091064,0.13302500545978546,0.611494243144989,0.013299999758601189,0.8335985541343689,3.2414956092834473,0.1923999935388565,0.6609336733818054,0.026900000870227814,0.8840736150741577
3.531811237335205,0.14894999563694,0.6180613040924072,0.018650000914931297,0.8444515466690063,3.1972720623016357,0.1964000016450882,0.6717062592506409,0.031099999323487282,0.8872701525688171
3.445000410079956,0.1618500053882599,0.6390977501869202,0.023375000804662704,0.8552567958831787,3.0229852199554443,0.23100000619888306,0.6573116779327393,0.04450000077486038,0.9028536081314087
3.360398530960083,0.17907500267028809,0.6727272868156433,0.031449999660253525,0.8641144037246704,3.0423059463500977,0.23389999568462372,0.696825385093689,0.04390000179409981,0.8982924818992615
3.2534565925598145,0.1986750066280365,0.6819472908973694,0.04202499985694885,0.8746276497840881,2.824458122253418,0.27630001306533813,0.7095141410827637,0.07010000199079514,0.9149197936058044
3.1794965267181396,0.21150000393390656,0.6900467872619629,0.051649998873472214,0.8813688158988953,2.78802490234375,0.2809999883174896,0.7274320721626282,0.08299999684095383,0.9137457609176636
3.067031145095825,0.23662500083446503,0.7072223424911499,0.06830000132322311,0.8887686729431152,2.7091476917266846,0.3034000098705292,0.700282096862793,0.09929999709129333,0.9210932850837708
2.986774206161499,0.25532498955726624,0.7135544419288635,0.08015000075101852,0.8953015804290771,2.7811453342437744,0.29339998960494995,0.6940104365348816,0.10660000145435333,0.9127658605575562
2.884169816970825,0.2718000113964081,0.7145738005638123,0.09745000302791595,0.90370774269104,2.603814125061035,0.3303999900817871,0.7331189513206482,0.13680000603199005,0.9241728186607361
2.7749521732330322,0.2996250092983246,0.7212402820587158,0.11630000174045563,0.9111729264259338,2.5219645500183105,0.3467999994754791,0.7208575010299683,0.16140000522136688,0.9279439449310303
2.7399230003356934,0.306425005197525,0.7301518321037292,0.12622499465942383,0.9131206274032593,2.5945041179656982,0.35359999537467957,0.7190909385681152,0.1581999957561493,0.9230177998542786
2.720237970352173,0.3151000142097473,0.73520827293396,0.13854999840259552,0.9131689667701721,2.5449607372283936,0.3474999964237213,0.7097170948982239,0.17309999465942383,0.9243099093437195
2.7409491539001465,0.3106749951839447,0.7258650660514832,0.13477499783039093,0.9107412695884705,2.688718557357788,0.3425999879837036,0.6807178854942322,0.163100004196167,0.9134947061538696
2.544490337371826,0.3435499966144562,0.738990068435669,0.1602499932050705,0.9261227250099182,2.428316593170166,0.39340001344680786,0.6874388456344604,0.21070000529289246,0.9315702319145203
2.1579818725585938,0.4192250072956085,0.7496830821037292,0.22177499532699585,0.9478476643562317,8.226078987121582,0.4018999934196472,0.6436501741409302,0.23770000040531158,0.9182774424552917
2.0190658569335938,0.4505249857902527,0.7622101306915283,0.25554999709129333,0.9545742273330688,18.745267868041992,0.41519999504089355,0.6520956754684448,0.25360000133514404,0.923089325428009
1.887649655342102,0.48057499527931213,0.7699021697044373,0.29109999537467957,0.9603518843650818,2.0958309173583984,0.4465999901294708,0.7076696753501892,0.2888000011444092,0.9428428411483765
1.771109938621521,0.5054000020027161,0.7802815437316895,0.3228999972343445,0.9645941853523254,2.059922933578491,0.45820000767707825,0.7040839791297913,0.3086000084877014,0.941611111164093
1.6340932846069336,0.5396749973297119,0.7931581139564514,0.36285001039505005,0.9698447585105896,6.1138482093811035,0.4650999903678894,0.6941767930984497,0.3314000070095062,0.943393886089325
1.5079208612442017,0.5684750080108643,0.8006652593612671,0.4031749963760376,0.9741129875183105,2.023043155670166,0.475600004196167,0.6920503973960876,0.3517000079154968,0.9406987428665161
1.3908774852752686,0.5971750020980835,0.8089067339897156,0.4431999921798706,0.9777426719665527,2.020648241043091,0.4848000109195709,0.6888251900672913,0.36059999465942383,0.9390476942062378
1.263809323310852,0.6295750141143799,0.8213741779327393,0.48535001277923584,0.9808616638183594,2.0443336963653564,0.4803999960422516,0.6727601885795593,0.3716999888420105,0.9369429349899292
1.1565203666687012,0.6585500240325928,0.8281429409980774,0.5231999754905701,0.9839829206466675,163.3834991455078,0.46950000524520874,0.6409470438957214,0.37630000710487366,0.9227373003959656
1.0407103300094604,0.6886000037193298,0.8385109305381775,0.5648000240325928,0.9864996671676636,2.18076753616333,0.478300005197525,0.6402714848518372,0.3962000012397766,0.9256772994995117
0.9416979551315308,0.7159000039100647,0.8495014905929565,0.6070749759674072,0.9884950518608093,2.2319512367248535,0.48330000042915344,0.6289171576499939,0.40540000796318054,0.9209332466125488
0.8468690514564514,0.7389000058174133,0.8559595346450806,0.6432750225067139,0.9907287359237671,2.2404024600982666,0.48410001397132874,0.6278998255729675,0.40869998931884766,0.9203903079032898
